date,service_name,resource_id,region,cost_usd,usage_hours,tag_owner,tag_project,tag_environment,anomaly_label
2024-06-13,S3,res-s3-618bf00d,ap-south-1,95.72,20.69,team-ml,project-beta,production,normal
2024-06-14,S3,res-s3-618bf00d,ap-south-1,89.03,23.54,team-ml,project-beta,production,normal
2024-06-15,S3,res-s3-618bf00d,ap-south-1,87.02,21.39,team-ml,project-beta,production,normal
2024-06-16,S3,res-s3-618bf00d,ap-south-1,93.78,21.81,team-ml,project-beta,production,normal
2024-06-17,S3,res-s3-618bf00d,ap-south-1,103.16,21.75,team-ml,project-beta,production,normal
2024-06-18,S3,res-s3-618bf00d,ap-south-1,102.17,23.19,team-ml,project-beta,production,normal
2024-06-19,S3,res-s3-618bf00d,ap-south-1,96.05,21.76,team-ml,project-beta,production,normal
2024-06-20,S3,res-s3-618bf00d,ap-south-1,91.97,18.91,team-ml,project-beta,production,normal
2024-06-21,S3,res-s3-618bf00d,ap-south-1,89.5,18.41,team-ml,project-beta,production,normal
2024-06-22,S3,res-s3-618bf00d,ap-south-1,96.97,20.65,team-ml,project-beta,production,normal
2024-06-23,S3,res-s3-618bf00d,ap-south-1,96.09,19.82,team-ml,project-beta,production,normal
2024-06-24,S3,res-s3-618bf00d,ap-south-1,99.99,19.65,team-ml,project-beta,production,normal
2024-06-25,S3,res-s3-618bf00d,ap-south-1,102.71,18.34,team-ml,project-beta,production,normal
2024-06-26,S3,res-s3-618bf00d,ap-south-1,97.76,21.04,team-ml,project-beta,production,normal
2024-06-27,S3,res-s3-618bf00d,ap-south-1,92.22,19.86,team-ml,project-beta,production,normal
2024-06-28,S3,res-s3-618bf00d,ap-south-1,89.84,20.71,team-ml,project-beta,production,normal
2024-06-29,S3,res-s3-618bf00d,ap-south-1,91.09,18.34,team-ml,project-beta,production,normal
2024-06-30,S3,res-s3-618bf00d,ap-south-1,94.89,22.99,team-ml,project-beta,production,normal
2024-01-01,Lambda,res-lambda-efc93d19,us-east-1,47.78,21.69,team-backend,project-alpha,production,normal
2024-01-02,Lambda,res-lambda-efc93d19,us-east-1,47.27,21.04,team-backend,project-alpha,production,normal
2024-01-03,Lambda,res-lambda-efc93d19,us-east-1,46.99,20.78,team-backend,project-alpha,production,normal
2024-01-04,Lambda,res-lambda-efc93d19,us-east-1,43.92,21.33,team-backend,project-alpha,production,normal
2024-01-05,Lambda,res-lambda-efc93d19,us-east-1,42.91,22.75,team-backend,project-alpha,production,normal
2024-01-06,Lambda,res-lambda-efc93d19,us-east-1,40.65,23.38,team-backend,project-alpha,production,normal
2024-01-07,Lambda,res-lambda-efc93d19,us-east-1,46.24,20.7,team-backend,project-alpha,production,normal
2024-01-08,Lambda,res-lambda-efc93d19,us-east-1,47.25,22.86,team-backend,project-alpha,production,normal
2024-01-09,Lambda,res-lambda-efc93d19,us-east-1,48.61,21.91,team-backend,project-alpha,production,normal
2024-01-10,Lambda,res-lambda-efc93d19,us-east-1,41.98,19.93,team-backend,project-alpha,production,normal
2024-01-11,Lambda,res-lambda-efc93d19,us-east-1,46.78,20.85,team-backend,project-alpha,production,normal
2024-01-12,Lambda,res-lambda-efc93d19,us-east-1,42.63,18.91,team-backend,project-alpha,production,normal
2024-01-13,Lambda,res-lambda-efc93d19,us-east-1,44.68,18.37,team-backend,project-alpha,production,normal
2024-01-14,Lambda,res-lambda-efc93d19,us-east-1,43.6,18.62,team-backend,project-alpha,production,normal
2024-01-15,Lambda,res-lambda-efc93d19,us-east-1,47.62,23.39,team-backend,project-alpha,production,normal
2024-01-16,Lambda,res-lambda-efc93d19,us-east-1,45.7,20.06,team-backend,project-alpha,production,normal
2024-01-17,Lambda,res-lambda-efc93d19,us-east-1,45.12,22.29,team-backend,project-alpha,production,normal
2024-01-18,Lambda,res-lambda-efc93d19,us-east-1,46.55,21.03,team-backend,project-alpha,production,normal
2024-01-19,Lambda,res-lambda-efc93d19,us-east-1,42.56,19.04,team-backend,project-alpha,production,normal
2024-01-20,Lambda,res-lambda-efc93d19,us-east-1,43.52,19.49,team-backend,project-alpha,production,normal
2024-01-21,Lambda,res-lambda-efc93d19,us-east-1,46.17,20.63,team-backend,project-alpha,production,normal
2024-01-22,Lambda,res-lambda-efc93d19,us-east-1,47.45,20.64,team-backend,project-alpha,production,normal
2024-01-23,Lambda,res-lambda-efc93d19,us-east-1,47.41,21.14,team-backend,project-alpha,production,normal
2024-01-24,Lambda,res-lambda-efc93d19,us-east-1,46.48,18.95,team-backend,project-alpha,production,normal
2024-01-25,Lambda,res-lambda-efc93d19,us-east-1,47.2,20.24,team-backend,project-alpha,production,normal
2024-01-26,Lambda,res-lambda-efc93d19,us-east-1,42.73,19.7,team-backend,project-alpha,production,normal
2024-01-27,Lambda,res-lambda-efc93d19,us-east-1,43.5,20.45,team-backend,project-alpha,production,normal
2024-01-28,Lambda,res-lambda-efc93d19,us-east-1,46.42,20.03,team-backend,project-alpha,production,normal
2024-01-29,Lambda,res-lambda-efc93d19,us-east-1,48.31,21.59,team-backend,project-alpha,production,normal
2024-01-30,Lambda,res-lambda-efc93d19,us-east-1,48.87,22.74,team-backend,project-alpha,production,normal
2024-01-31,Lambda,res-lambda-efc93d19,us-east-1,46.86,21.88,team-backend,project-alpha,production,normal
2024-02-01,Lambda,res-lambda-efc93d19,us-east-1,42.51,18.4,team-backend,project-alpha,production,normal
2024-02-02,Lambda,res-lambda-efc93d19,us-east-1,44.9,18.57,team-backend,project-alpha,production,normal
2024-02-03,Lambda,res-lambda-efc93d19,us-east-1,41.75,22.07,team-backend,project-alpha,production,normal
2024-02-04,Lambda,res-lambda-efc93d19,us-east-1,45.41,19.7,team-backend,project-alpha,production,normal
2024-02-05,Lambda,res-lambda-efc93d19,us-east-1,45.7,22.34,team-backend,project-alpha,production,normal
2024-02-06,Lambda,res-lambda-efc93d19,us-east-1,47.1,21.94,team-backend,project-alpha,production,normal
2024-02-07,Lambda,res-lambda-efc93d19,us-east-1,46.43,23.44,team-backend,project-alpha,production,normal
2024-02-08,Lambda,res-lambda-efc93d19,us-east-1,44.45,23.24,team-backend,project-alpha,production,normal
2024-02-09,Lambda,res-lambda-efc93d19,us-east-1,43.35,20.0,team-backend,project-alpha,production,normal
2024-02-10,Lambda,res-lambda-efc93d19,us-east-1,45.33,21.5,team-backend,project-alpha,production,normal
2024-02-11,Lambda,res-lambda-efc93d19,us-east-1,45.61,18.85,team-backend,project-alpha,production,normal
2024-02-12,Lambda,res-lambda-efc93d19,us-east-1,46.42,20.1,team-backend,project-alpha,production,normal
2024-02-13,Lambda,res-lambda-efc93d19,us-east-1,48.56,23.81,team-backend,project-alpha,production,normal
2024-02-14,Lambda,res-lambda-efc93d19,us-east-1,47.62,22.19,team-backend,project-alpha,production,normal
2024-02-15,Lambda,res-lambda-efc93d19,us-east-1,42.4,20.35,team-backend,project-alpha,production,normal
2024-02-16,Lambda,res-lambda-efc93d19,us-east-1,43.57,21.57,team-backend,project-alpha,production,normal
2024-02-17,Lambda,res-lambda-efc93d19,us-east-1,44.15,23.63,team-backend,project-alpha,production,normal
2024-02-18,Lambda,res-lambda-efc93d19,us-east-1,44.6,19.86,team-backend,project-alpha,production,normal
2024-02-19,Lambda,res-lambda-efc93d19,us-east-1,48.69,20.26,team-backend,project-alpha,production,normal
2024-02-20,Lambda,res-lambda-efc93d19,us-east-1,46.98,22.75,team-backend,project-alpha,production,normal
2024-02-21,Lambda,res-lambda-efc93d19,us-east-1,46.15,22.88,team-backend,project-alpha,production,normal
2024-02-22,Lambda,res-lambda-efc93d19,us-east-1,43.8,22.02,team-backend,project-alpha,production,normal
2024-02-23,Lambda,res-lambda-efc93d19,us-east-1,42.83,22.97,team-backend,project-alpha,production,normal
2024-02-24,Lambda,res-lambda-efc93d19,us-east-1,41.82,22.43,team-backend,project-alpha,production,normal
2024-02-25,Lambda,res-lambda-efc93d19,us-east-1,43.06,22.11,team-backend,project-alpha,production,normal
2024-02-26,Lambda,res-lambda-efc93d19,us-east-1,49.0,21.16,team-backend,project-alpha,production,normal
2024-02-27,Lambda,res-lambda-efc93d19,us-east-1,45.99,21.88,team-backend,project-alpha,production,normal
2024-02-28,Lambda,res-lambda-efc93d19,us-east-1,44.61,20.54,team-backend,project-alpha,production,normal
2024-02-29,Lambda,res-lambda-efc93d19,us-east-1,41.18,20.17,team-backend,project-alpha,production,normal
2024-03-01,Lambda,res-lambda-efc93d19,us-east-1,41.99,20.18,team-backend,project-alpha,production,normal
2024-03-02,Lambda,res-lambda-efc93d19,us-east-1,41.52,19.08,team-backend,project-alpha,production,normal
2024-03-03,Lambda,res-lambda-efc93d19,us-east-1,47.22,19.29,team-backend,project-alpha,production,normal
2024-03-04,Lambda,res-lambda-efc93d19,us-east-1,48.18,23.69,team-backend,project-alpha,production,normal
2024-03-05,Lambda,res-lambda-efc93d19,us-east-1,46.22,20.92,team-backend,project-alpha,production,normal
2024-03-06,Lambda,res-lambda-efc93d19,us-east-1,49.08,19.36,team-backend,project-alpha,production,normal
2024-03-07,Lambda,res-lambda-efc93d19,us-east-1,45.32,18.83,team-backend,project-alpha,production,normal
2024-03-08,Lambda,res-lambda-efc93d19,us-east-1,42.39,18.46,team-backend,project-alpha,production,normal
2024-03-09,Lambda,res-lambda-efc93d19,us-east-1,40.0,23.07,team-backend,project-alpha,production,normal
2024-03-10,Lambda,res-lambda-efc93d19,us-east-1,48.09,18.61,team-backend,project-alpha,production,normal
2024-03-11,Lambda,res-lambda-efc93d19,us-east-1,44.81,22.63,team-backend,project-alpha,production,normal
2024-03-12,Lambda,res-lambda-efc93d19,us-east-1,44.86,23.01,team-backend,project-alpha,production,normal
2024-03-13,Lambda,res-lambda-efc93d19,us-east-1,47.39,23.3,team-backend,project-alpha,production,normal
2024-03-14,Lambda,res-lambda-efc93d19,us-east-1,47.25,18.23,team-backend,project-alpha,production,normal
2024-03-15,Lambda,res-lambda-efc93d19,us-east-1,44.58,20.02,team-backend,project-alpha,production,normal
2024-03-16,Lambda,res-lambda-efc93d19,us-east-1,43.97,22.6,team-backend,project-alpha,production,normal
2024-03-17,Lambda,res-lambda-efc93d19,us-east-1,45.8,18.79,team-backend,project-alpha,production,normal
2024-03-18,Lambda,res-lambda-efc93d19,us-east-1,47.96,20.26,team-backend,project-alpha,production,normal
2024-03-19,Lambda,res-lambda-efc93d19,us-east-1,48.27,18.97,team-backend,project-alpha,production,normal
2024-03-20,Lambda,res-lambda-efc93d19,us-east-1,46.36,22.99,team-backend,project-alpha,production,normal
2024-03-21,Lambda,res-lambda-efc93d19,us-east-1,44.16,22.63,team-backend,project-alpha,production,normal
2024-03-22,Lambda,res-lambda-efc93d19,us-east-1,42.73,22.85,team-backend,project-alpha,production,normal
2024-03-23,Lambda,res-lambda-efc93d19,us-east-1,42.26,18.99,team-backend,project-alpha,production,normal
2024-03-24,Lambda,res-lambda-efc93d19,us-east-1,44.62,20.63,team-backend,project-alpha,production,normal
2024-03-25,Lambda,res-lambda-efc93d19,us-east-1,44.38,20.47,team-backend,project-alpha,production,normal
2024-03-26,Lambda,res-lambda-efc93d19,us-east-1,47.05,22.06,team-backend,project-alpha,production,normal
2024-03-27,Lambda,res-lambda-efc93d19,us-east-1,44.61,19.43,team-backend,project-alpha,production,normal
2024-03-28,Lambda,res-lambda-efc93d19,us-east-1,42.57,20.67,team-backend,project-alpha,production,normal
2024-03-29,Lambda,res-lambda-efc93d19,us-east-1,43.04,19.71,team-backend,project-alpha,production,normal
2024-03-30,Lambda,res-lambda-efc93d19,us-east-1,45.05,22.49,team-backend,project-alpha,production,normal
2024-03-31,Lambda,res-lambda-efc93d19,us-east-1,46.24,20.69,team-backend,project-alpha,production,normal
2024-04-01,Lambda,res-lambda-efc93d19,us-east-1,44.56,21.2,team-backend,project-alpha,production,normal
2024-04-02,Lambda,res-lambda-efc93d19,us-east-1,45.79,19.86,team-backend,project-alpha,production,normal
2024-04-03,Lambda,res-lambda-efc93d19,us-east-1,47.27,22.85,team-backend,project-alpha,production,normal
2024-04-04,Lambda,res-lambda-efc93d19,us-east-1,42.73,20.81,team-backend,project-alpha,production,normal
2024-04-05,Lambda,res-lambda-efc93d19,us-east-1,42.52,23.01,team-backend,project-alpha,production,normal
2024-04-06,Lambda,res-lambda-efc93d19,us-east-1,43.95,20.21,team-backend,project-alpha,production,normal
2024-04-07,Lambda,res-lambda-efc93d19,us-east-1,43.69,23.68,team-backend,project-alpha,production,normal
2024-04-08,Lambda,res-lambda-efc93d19,us-east-1,46.91,23.91,team-backend,project-alpha,production,normal
2024-04-09,Lambda,res-lambda-efc93d19,us-east-1,45.3,20.77,team-backend,project-alpha,production,normal
2024-04-10,Lambda,res-lambda-efc93d19,us-east-1,45.15,19.69,team-backend,project-alpha,production,normal
2024-04-11,Lambda,res-lambda-efc93d19,us-east-1,44.45,20.29,team-backend,project-alpha,production,normal
2024-04-12,Lambda,res-lambda-efc93d19,us-east-1,40.76,21.16,team-backend,project-alpha,production,normal
2024-04-13,Lambda,res-lambda-efc93d19,us-east-1,43.81,23.8,team-backend,project-alpha,production,normal
2024-04-14,Lambda,res-lambda-efc93d19,us-east-1,44.97,22.9,team-backend,project-alpha,production,normal
2024-04-15,Lambda,res-lambda-efc93d19,us-east-1,47.53,22.81,team-backend,project-alpha,production,normal
2024-04-16,Lambda,res-lambda-efc93d19,us-east-1,47.51,18.83,team-backend,project-alpha,production,normal
2024-04-17,Lambda,res-lambda-efc93d19,us-east-1,47.86,19.5,team-backend,project-alpha,production,normal
2024-04-18,Lambda,res-lambda-efc93d19,us-east-1,44.19,21.85,team-backend,project-alpha,production,normal
2024-04-19,Lambda,res-lambda-efc93d19,us-east-1,42.25,23.24,team-backend,project-alpha,production,normal
2024-04-20,Lambda,res-lambda-efc93d19,us-east-1,43.4,21.33,team-backend,project-alpha,production,normal
2024-04-21,Lambda,res-lambda-efc93d19,us-east-1,45.73,18.62,team-backend,project-alpha,production,normal
2024-04-22,Lambda,res-lambda-efc93d19,us-east-1,46.83,23.08,team-backend,project-alpha,production,normal
2024-04-23,Lambda,res-lambda-efc93d19,us-east-1,47.25,23.11,team-backend,project-alpha,production,normal
2024-04-24,Lambda,res-lambda-efc93d19,us-east-1,45.01,19.71,team-backend,project-alpha,production,normal
2024-04-25,Lambda,res-lambda-efc93d19,us-east-1,43.15,22.58,team-backend,project-alpha,production,normal
2024-04-26,Lambda,res-lambda-efc93d19,us-east-1,41.01,19.64,team-backend,project-alpha,production,normal
2024-04-27,Lambda,res-lambda-efc93d19,us-east-1,45.51,23.43,team-backend,project-alpha,production,normal
2024-04-28,Lambda,res-lambda-efc93d19,us-east-1,43.32,18.88,team-backend,project-alpha,production,normal
2024-04-29,Lambda,res-lambda-efc93d19,us-east-1,45.79,20.62,team-backend,project-alpha,production,normal
2024-04-30,Lambda,res-lambda-efc93d19,us-east-1,46.18,23.68,team-backend,project-alpha,production,normal
2024-05-01,Lambda,res-lambda-efc93d19,us-east-1,47.21,19.33,team-backend,project-alpha,production,normal
2024-05-02,Lambda,res-lambda-efc93d19,us-east-1,43.63,20.71,team-backend,project-alpha,production,normal
2024-05-03,Lambda,res-lambda-efc93d19,us-east-1,44.41,20.1,team-backend,project-alpha,production,normal
2024-05-04,Lambda,res-lambda-efc93d19,us-east-1,42.37,18.16,team-backend,project-alpha,production,normal
2024-05-05,Lambda,res-lambda-efc93d19,us-east-1,45.38,18.32,team-backend,project-alpha,production,normal
2024-05-06,Lambda,res-lambda-efc93d19,us-east-1,45.59,21.01,team-backend,project-alpha,production,normal
2024-05-07,Lambda,res-lambda-efc93d19,us-east-1,50.23,19.41,team-backend,project-alpha,production,normal
2024-05-08,Lambda,res-lambda-efc93d19,us-east-1,44.34,23.97,team-backend,project-alpha,production,normal
2024-05-09,Lambda,res-lambda-efc93d19,us-east-1,44.43,20.25,team-backend,project-alpha,production,normal
2024-05-10,Lambda,res-lambda-efc93d19,us-east-1,43.62,18.17,team-backend,project-alpha,production,normal
2024-05-11,Lambda,res-lambda-efc93d19,us-east-1,43.78,23.58,team-backend,project-alpha,production,normal
2024-05-12,Lambda,res-lambda-efc93d19,us-east-1,44.75,23.04,team-backend,project-alpha,production,normal
2024-05-13,Lambda,res-lambda-efc93d19,us-east-1,46.58,21.9,team-backend,project-alpha,production,normal
2024-05-14,Lambda,res-lambda-efc93d19,us-east-1,47.26,22.75,team-backend,project-alpha,production,normal
2024-05-15,Lambda,res-lambda-efc93d19,us-east-1,45.77,18.83,team-backend,project-alpha,production,normal
2024-05-16,Lambda,res-lambda-efc93d19,us-east-1,45.3,19.72,team-backend,project-alpha,production,normal
2024-05-17,Lambda,res-lambda-efc93d19,us-east-1,45.65,22.98,team-backend,project-alpha,production,normal
2024-05-18,Lambda,res-lambda-efc93d19,us-east-1,42.52,22.18,team-backend,project-alpha,production,normal
2024-05-19,Lambda,res-lambda-efc93d19,us-east-1,43.15,18.83,team-backend,project-alpha,production,normal
2024-05-20,Lambda,res-lambda-efc93d19,us-east-1,46.64,22.23,team-backend,project-alpha,production,normal
2024-05-21,Lambda,res-lambda-efc93d19,us-east-1,50.85,20.69,team-backend,project-alpha,production,normal
2024-05-22,Lambda,res-lambda-efc93d19,us-east-1,44.87,18.03,team-backend,project-alpha,production,normal
2024-05-23,Lambda,res-lambda-efc93d19,us-east-1,46.19,18.48,team-backend,project-alpha,production,normal
2024-05-24,Lambda,res-lambda-efc93d19,us-east-1,44.96,19.54,team-backend,project-alpha,production,normal
2024-05-25,Lambda,res-lambda-efc93d19,us-east-1,42.52,23.01,team-backend,project-alpha,production,normal
2024-05-26,Lambda,res-lambda-efc93d19,us-east-1,45.77,21.29,team-backend,project-alpha,production,normal
2024-05-27,Lambda,res-lambda-efc93d19,us-east-1,49.04,22.36,team-backend,project-alpha,production,normal
2024-05-28,Lambda,res-lambda-efc93d19,us-east-1,46.66,21.17,team-backend,project-alpha,production,normal
2024-05-29,Lambda,res-lambda-efc93d19,us-east-1,45.7,18.67,team-backend,project-alpha,production,normal
2024-05-30,Lambda,res-lambda-efc93d19,us-east-1,43.26,19.73,team-backend,project-alpha,production,normal
2024-05-31,Lambda,res-lambda-efc93d19,us-east-1,41.5,19.81,team-backend,project-alpha,production,normal
2024-06-01,Lambda,res-lambda-efc93d19,us-east-1,42.4,18.29,team-backend,project-alpha,production,normal
2024-06-02,Lambda,res-lambda-efc93d19,us-east-1,43.35,20.52,team-backend,project-alpha,production,normal
2024-06-03,Lambda,res-lambda-efc93d19,us-east-1,46.81,22.76,team-backend,project-alpha,production,normal
2024-06-04,Lambda,res-lambda-efc93d19,us-east-1,46.1,20.74,team-backend,project-alpha,production,normal
2024-06-05,Lambda,res-lambda-efc93d19,us-east-1,46.3,18.67,team-backend,project-alpha,production,normal
2024-06-06,Lambda,res-lambda-efc93d19,us-east-1,41.97,23.43,team-backend,project-alpha,production,normal
2024-06-07,Lambda,res-lambda-efc93d19,us-east-1,43.23,21.58,team-backend,project-alpha,production,normal
2024-06-08,Lambda,res-lambda-efc93d19,us-east-1,44.32,18.1,team-backend,project-alpha,production,normal
2024-06-09,Lambda,res-lambda-efc93d19,us-east-1,42.31,21.09,team-backend,project-alpha,production,normal
2024-06-10,Lambda,res-lambda-efc93d19,us-east-1,47.28,19.45,team-backend,project-alpha,production,normal
2024-06-11,Lambda,res-lambda-efc93d19,us-east-1,48.93,18.86,team-backend,project-alpha,production,normal
2024-06-12,Lambda,res-lambda-efc93d19,us-east-1,44.31,20.58,team-backend,project-alpha,production,normal
2024-06-13,Lambda,res-lambda-efc93d19,us-east-1,46.23,21.69,team-backend,project-alpha,production,normal
2024-06-14,Lambda,res-lambda-efc93d19,us-east-1,43.34,19.44,team-backend,project-alpha,production,normal
2024-06-15,Lambda,res-lambda-efc93d19,us-east-1,42.33,20.5,team-backend,project-alpha,production,normal
2024-06-16,Lambda,res-lambda-efc93d19,us-east-1,44.92,21.99,team-backend,project-alpha,production,normal
2024-06-17,Lambda,res-lambda-efc93d19,us-east-1,47.54,18.51,team-backend,project-alpha,production,normal
2024-06-18,Lambda,res-lambda-efc93d19,us-east-1,47.3,23.85,team-backend,project-alpha,production,normal
2024-06-19,Lambda,res-lambda-efc93d19,us-east-1,46.72,18.41,team-backend,project-alpha,production,normal
2024-06-20,Lambda,res-lambda-efc93d19,us-east-1,42.81,21.16,team-backend,project-alpha,production,normal
